Name,Price,Warranty,Status,CPU,RAM,Ổ cứng,Card VGA,Mux Switch,Màn hình,Webcam,Cổng kết nối,Trọng lượng,Pin,Hệ điều hành,Camera,MUX Swìtch,Kết nối,Cổng,Cổng Kết Nối,Cổng kết nôi,MUX Switch,Cổng giao tiếp,Mux switch,Cổng kết Nối,VGA,GPU,Mux,Kết Nối,MUXSwìtch,MUX,Mux swtich,áŧ cáŧĐng,Cáŧng Kášŋt Náŧi,Tráŧng lÆ°áŧĢng,Háŧ Äiáŧu hành,·ªî c·ª©ng,C·ªïng k·∫øt n·ªëi,Tr·ªçng l∆∞·ª£ng,H·ªá ƒëi·ªÅu hành,Cáŧng kášŋt náŧi,Ổ Cứng,Max-Q,MUXSwitch,,Đi Kèm
Lenovo IdeaPad 5 Pro 14ITL6,17.990.000đ,24,Liên hệ,"Intel® Core ™ i5-1135G7 (2.40GHz up to 4.20GHz, 8MB Cache)",8GB DDR4-3200Mhz,512GB SSD M.2 NVMe,NVIDIA GeForce MX450 2GB GDDR6,,"14.0 inch 2.2K (2240 x 1400) display, 16:10 aspect ratio, IPS 60 Hz, 300-nits and 100% sRGB color coverage",Webcam HD + IR,,1.45 kg,3Cell 56.5WH,Windows 11 bản quyền,,,"2 x USB-A 3.1 gen1,2 x USB-C,1 x HDMI 1.4b1 x headphone / microphone combo jack",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo IdeaPad 5 Pro 16ACH6,17.990.000đ,36,Liên hệ,"AMD Ryzen 7-5800H (3.20GHz up to 4.40GHz, 16MB Cache)",16GB DDR4 3200MHz Onboard,512GB SSD M.2 2280 PCIe 3.0x4 NVMe,NVIDIA GeForce GTX 1650 4GB GDDR6,,"16.0 inch WQXGA (2560x1600) IPS, 120Hz, 350nits",720p + IR + ToF,,1.9 kg,"4 Cell, 75Whs",Windows 11 bản quyền,,,"1 x USB 3.2 Gen 11 x USB 3.2 Gen 1 (Always On)1 x USB-C 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)1 x HDMI 2.11 x headphone / microphone combo jack (3.5mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo IdeaPad 5 Pro 16ACH6,17.990.000đ,36,Liên hệ,"AMD Ryzen 7-5800H (3.20GHz up to 4.40GHz, 16MB Cache)",16GB DDR4 3200MHz Onboard,512GB SSD M.2 2280 PCIe 3.0x4 NVMe,NVIDIA GeForce GTX 1650 4GB GDDR6,,"16.0 inch WQXGA (2560x1600) IPS, 120Hz, 350nits",720p + IR + ToF,,1.9 kg,"4 Cell, 75Whs",Windows 11 bản quyền,,,"1 x USB 3.2 Gen 11 x USB 3.2 Gen 1 (Always On)1 x USB-C 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)1 x HDMI 2.11 x headphone / microphone combo jack (3.5mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo IdeaPad 5 Pro 14ACN6,17.990.000đ,24,Liên hệ,"AMD Ryzen™ 7-5800U (1.9GHz up to 4.4GHz, 16MB Cache)",16GB Soldered DDR4-3200MHz,512GB SSD M.2 2242 PCIe 3.0x4 NVMe,NVIDIA GeForce MX450 2GB GDDR6,,"14 inch 2.2K (2240x1400) IPS 300nits Anti-glare, 60Hz, 100% sRGB",720p + IR + ToF,,1.41 kg,"3 Cell, 56.5WH",Windows 11 bản quyền,,,"1 x USB 3.2 Gen 11 x USB 3.2 Gen 1 (Always On)2 x USB-C 3.2 Gen 1 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)1 x HDMI 1.4b1 x headphone / microphone combo jack (3.5mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo IdeaPad 5 Pro 14ACN6,17.990.000đ,24,Liên hệ,"AMD Ryzen™ 7-5800U (1.9GHz up to 4.4GHz, 16MB Cache)",16GB Soldered DDR4-3200MHz,512GB SSD M.2 2242 PCIe 3.0x4 NVMe,NVIDIA GeForce MX450 2GB GDDR6,,"14 inch 2.2K (2240x1400) IPS 300nits Anti-glare, 60Hz, 100% sRGB",720p + IR + ToF,,1.41 kg,"3 Cell, 56.5WH",Windows 11 bản quyền,,,"1 x USB 3.2 Gen 11 x USB 3.2 Gen 1 (Always On)2 x USB-C 3.2 Gen 1 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)1 x HDMI 1.4b1 x headphone / microphone combo jack (3.5mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo IdeaPad 5 Pro 14ACN6,17.990.000đ,36,Liên hệ,"AMD Ryzen™ 5-5600U (2.30GHz up to 4.20GHz, 16MB Cache)",16GB Soldered DDR4-3200MHz,512GB SSD M.2 2242 PCIe 3.0x4 NVMe,AMD Radeon Graphics,,"14 inch 2.8K (2880x1800) IPS 400nits Anti-glare, 90Hz, 100% sRGB",720p + IR + ToF,,1.39 kg,"3 Cell, 56.5WH",Windows 11 bản quyền,,,"1 x USB 3.2 Gen 11 x USB 3.2 Gen 1 (Always On)2 x USB-C 3.2 Gen 1 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)1 x HDMI 1.4b1 x headphone / microphone combo jack (3.5mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo IdeaPad 5 Pro 14ACN6,17.990.000đ,36,Liên hệ,"AMD Ryzen™ 5-5600U (2.30GHz up to 4.20GHz, 16MB Cache)",16GB Soldered DDR4-3200MHz,512GB SSD M.2 2242 PCIe 3.0x4 NVMe,AMD Radeon Graphics,,"14 inch 2.8K (2880x1800) IPS 400nits Anti-glare, 90Hz, 100% sRGB",720p + IR + ToF,,1.39 kg,"3 Cell, 56.5WH",Windows 11 bản quyền,,,"1 x USB 3.2 Gen 11 x USB 3.2 Gen 1 (Always On)2 x USB-C 3.2 Gen 1 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)1 x HDMI 1.4b1 x headphone / microphone combo jack (3.5mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo IdeaPad 5 Pro 16ACH6,17.990.000đ,36,Liên hệ,AMD Ryzen 7-5800H (3.20GHz up to 4.40GHz 16MB Cache),16GB DDR4 3200MHz Onboard,512GB SSD M.2 2280 PCIe 3.0x4 NVMe,NVIDIA GeForce RTX 3050 4GB GDDR6,,"16.0 inch WQXGA (2560x1600) IPS, 60Hz, 350nits",720p + IR + ToF,,1.9 kg,"4 Cell, 75Whs",Windows 11 bản quyền,,,"1 x USB 3.2 Gen 11 x USB 3.2 Gen 1 (Always On)1 x USB-C 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)1 x HDMI 2.11 x headphone / microphone combo jack (3.5mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo IdeaPad 5 Pro 16ACH6,17.990.000đ,36,Liên hệ,AMD Ryzen 7-5800H (3.20GHz up to 4.40GHz 16MB Cache),16GB DDR4 3200MHz Onboard,512GB SSD M.2 2280 PCIe 3.0x4 NVMe,NVIDIA GeForce RTX 3050 4GB GDDR6,,"16.0 inch WQXGA (2560x1600) IPS, 60Hz, 350nits",720p + IR + ToF,,1.9 kg,"4 Cell, 75Whs",Windows 11 bản quyền,,,"1 x USB 3.2 Gen 11 x USB 3.2 Gen 1 (Always On)1 x USB-C 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)1 x HDMI 2.11 x headphone / microphone combo jack (3.5mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo IdeaPad 5 Pro 16ACH6,17.990.000đ,36,Liên hệ,"AMD Ryzen 5-5600H (3.30GHz up to 4.20GHz, 16MB Cache)",16GB DDR4 3200MHz Onboard,512GB SSD M.2 2280 PCIe 3.0x4 NVMe,NVIDIA GeForce RTX 3050 4GB GDDR6,,"16.0 inch WQXGA (2560x1600) IPS, 60Hz, 350nits",720p + IR + ToF,,1.9 kg,"4 Cell, 75Whs",Windows 11 bản quyền,,,"1 x USB 3.2 Gen 11 x USB 3.2 Gen 1 (Always On)1 x USB-C 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)1 x HDMI 2.11 x headphone / microphone combo jack (3.5mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo IdeaPad 5 Pro 16ACH6,17.990.000đ,36,Liên hệ,"AMD Ryzen 5-5600H (3.30GHz up to 4.20GHz, 16MB Cache)",16GB DDR4 3200MHz Onboard,512GB SSD M.2 2280 PCIe 3.0x4 NVMe,NVIDIA GeForce RTX 3050 4GB GDDR6,,"16.0 inch WQXGA (2560x1600) IPS, 60Hz, 350nits",720p + IR + ToF,,1.9 kg,"4 Cell, 75Whs",Windows 11 bản quyền,,,"1 x USB 3.2 Gen 11 x USB 3.2 Gen 1 (Always On)1 x USB-C 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)1 x HDMI 2.11 x headphone / microphone combo jack (3.5mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo IdeaPad 5 Pro 14ACN6,17.990.000đ,36,Liên hệ,"AMD Ryzen™ 7-5800U (1.9GHz up to 4.4GHz, 16MB Cache)",16GB Soldered DDR4-3200MHz,512GB SSD M.2 2242 PCIe 3.0x4 NVMe,AMD Radeon Graphics,,"14 inch 2.8K (2880x1800) IPS 400nits Anti-glare, 90Hz, 100% sRGB",720p + IR + ToF,,1.39 kg,"3 Cell, 56.5WH",Windows 11 bản quyền,,,"1 x USB 3.2 Gen 11 x USB 3.2 Gen 1 (Always On)2 x USB-C 3.2 Gen 1 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)1 x HDMI 1.4b1 x headphone / microphone combo jack (3.5mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo IdeaPad 5 Pro 14ACN6,17.990.000đ,36,Liên hệ,"AMD Ryzen™ 7-5800U (1.9GHz up to 4.4GHz, 16MB Cache)",16GB Soldered DDR4-3200MHz,512GB SSD M.2 2242 PCIe 3.0x4 NVMe,AMD Radeon Graphics,,"14 inch 2.8K (2880x1800) IPS 400nits Anti-glare, 90Hz, 100% sRGB",720p + IR + ToF,,1.39 kg,"3 Cell, 56.5WH",Windows 11 bản quyền,,,"1 x USB 3.2 Gen 11 x USB 3.2 Gen 1 (Always On)2 x USB-C 3.2 Gen 1 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)1 x HDMI 1.4b1 x headphone / microphone combo jack (3.5mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo IdeaPad 5 Pro 14ACN6,17.990.000đ,36,Liên hệ,"AMD Ryzen™ 7-5800U (1.9GHz up to 4.4GHz, 16MB Cache)",16GB Soldered DDR4-3200MHz,512GB SSD M.2 2242 PCIe 3.0x4 NVMe,AMD Radeon Graphics,,"14 inch 2.8K (2880x1800) IPS 400nits Anti-glare, 90Hz, 100% sRGB",720p + IR + ToF,,1.39 kg,"3 Cell, 56.5WH",Windows 11 bản quyền,,,"1 x USB 3.2 Gen 11 x USB 3.2 Gen 1 (Always On)2 x USB-C 3.2 Gen 1 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)1 x HDMI 1.4b1 x headphone / microphone combo jack (3.5mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo IdeaPad 5 Pro 14ACN6,17.990.000đ,36,Liên hệ,"AMD Ryzen™ 7-5800U (1.9GHz up to 4.4GHz, 16MB Cache)",16GB Soldered DDR4-3200MHz,512GB SSD M.2 2242 PCIe 3.0x4 NVMe,AMD Radeon Graphics,,"14 inch 2.8K (2880x1800) IPS 400nits Anti-glare, 90Hz, 100% sRGB",720p + IR + ToF,,1.39 kg,"3 Cell, 56.5WH",Windows 11 bản quyền,,,"1 x USB 3.2 Gen 11 x USB 3.2 Gen 1 (Always On)2 x USB-C 3.2 Gen 1 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)1 x HDMI 1.4b1 x headphone / microphone combo jack (3.5mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo IdeaPad 5 Pro 14ITL6,17.990.000đ,36,Liên hệ,"Intel® Core ™ i5-1155G7 (2.50GHz up to 4.50GHz, 8MB Cache)",8GB DDR4-3200Mhz,512GB SSD M.2 NVMe,Intel Iris Xe Graphics,,"14.0 inch 2.2K (2240 x 1400) display, 16:10 aspect ratio, IPS 60 Hz, 300-nits and 100% sRGB color coverage",Webcam HD + IR,,1.45 kg,3Cell 56.5WH,Windows 11 bản quyền,,,"2 x USB-A 3.1 gen1,2 x USB-C,1 x HDMI 1.4b1 x headphone / microphone combo jack",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo IdeaPad 5 Pro 14ITL6,17.990.000đ,36,Liên hệ,"Intel® Core ™ i5-1155G7 (2.50GHz up to 4.50GHz, 8MB Cache)",8GB DDR4-3200Mhz,512GB SSD M.2 NVMe,Intel Iris Xe Graphics,,"14.0 inch 2.2K (2240 x 1400) display, 16:10 aspect ratio, IPS 60 Hz, 300-nits and 100% sRGB color coverage",Webcam HD + IR,,1.45 kg,3Cell 56.5WH,Windows 11 bản quyền,,,"2 x USB-A 3.1 gen1,2 x USB-C,1 x HDMI 1.4b1 x headphone / microphone combo jack",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo IdeaPad 5 Pro 16ACH6,17.990.000đ,36,Liên hệ,"AMD Ryzen 5-5600H (3.30GHz up to 4.20GHz, 16MB Cache)",16GB DDR4 3200MHz Onboard,512GB SSD M.2 2280 PCIe 3.0x4 NVMe,NVIDIA GeForce GTX 1650 4GB GDDR6,,"16.0 inch WQXGA (2560x1600) IPS, 120Hz, 350nits",720p + IR + ToF,,1.9 kg,"4 Cell, 75Whs",Windows 11 bản quyền,,,"1 x USB 3.2 Gen 11 x USB 3.2 Gen 1 (Always On)1 x USB-C 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)1 x HDMI 2.11 x headphone / microphone combo jack (3.5mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo IdeaPad 5 Pro 16ACH6,17.990.000đ,36,Liên hệ,"AMD Ryzen 5-5600H (3.30GHz up to 4.20GHz, 16MB Cache)",16GB DDR4 3200MHz Onboard,512GB SSD M.2 2280 PCIe 3.0x4 NVMe,NVIDIA GeForce GTX 1650 4GB GDDR6,,"16.0 inch WQXGA (2560x1600) IPS, 120Hz, 350nits",720p + IR + ToF,,1.9 kg,"4 Cell, 75Whs",Windows 11 bản quyền,,,"1 x USB 3.2 Gen 11 x USB 3.2 Gen 1 (Always On)1 x USB-C 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)1 x HDMI 2.11 x headphone / microphone combo jack (3.5mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo IdeaPad 5 Pro 16ACH6,17.990.000đ,36,Liên hệ,"AMD Ryzen 7-5800H (3.20GHz up to 4.40GHz, 16MB Cache)",16GB DDR4 3200MHz Onboard,512GB SSD M.2 2280 PCIe 3.0x4 NVMe,NVIDIA GeForce GTX 1650 4GB GDDR6,,"16.0 inch WQXGA (2560x1600) IPS, 120Hz, 350nits",720p + IR + ToF,,1.9 kg,"4 Cell, 75Whs",Windows 11 bản quyền,,,"1 x USB 3.2 Gen 11 x USB 3.2 Gen 1 (Always On)1 x USB-C 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)1 x HDMI 2.11 x headphone / microphone combo jack (3.5mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo IdeaPad 5 Pro 16ACH6,17.990.000đ,36,Liên hệ,"AMD Ryzen 7-5800H (3.20GHz up to 4.40GHz, 16MB Cache)",16GB DDR4 3200MHz Onboard,512GB SSD M.2 2280 PCIe 3.0x4 NVMe,NVIDIA GeForce GTX 1650 4GB GDDR6,,"16.0 inch WQXGA (2560x1600) IPS, 120Hz, 350nits",720p + IR + ToF,,1.9 kg,"4 Cell, 75Whs",Windows 11 bản quyền,,,"1 x USB 3.2 Gen 11 x USB 3.2 Gen 1 (Always On)1 x USB-C 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)1 x HDMI 2.11 x headphone / microphone combo jack (3.5mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo IdeaPad 5 Pro 16ACH7,17.990.000đ,24,Liên hệ,"AMD Ryzen 5-5600H (3.30GHz up to 4.20GHz, 16MB Cache)",8GB DDR4 3200MHz Onboard,512GB M.2 2280 PCIe 3.0x4 NVMe SSD,NVIDIA GeForce GTX 1650 4GB GDDR6,,"16.0 inch WQXGA (2560x1600) IPS 350nits Anti-glare, 120Hz, 100% sRGB, Dolby Vision, HDR 400, Free-Sync, G-Sync, DC dimmer.",720p + IR + ToF,,1.9 kg,"4 Cell, 75Wh",Windows 11 bản quyền,,,"1 x USB 3.2 Gen 11 x USB 3.2 Gen 1 (Always On)1 x USB-C 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)1 x HDMI 2.11 x headphone / microphone combo jack (3.5mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo IdeaPad 5 Pro 16ACH7,17.990.000đ,24,Liên hệ,"AMD Ryzen 5-5600H (3.30GHz up to 4.20GHz, 16MB Cache)",8GB DDR4 3200MHz Onboard,512GB M.2 2280 PCIe 3.0x4 NVMe SSD,NVIDIA GeForce GTX 1650 4GB GDDR6,,"16.0 inch WQXGA (2560x1600) IPS 350nits Anti-glare, 120Hz, 100% sRGB, Dolby Vision, HDR 400, Free-Sync, G-Sync, DC dimmer.",720p + IR + ToF,,1.9 kg,"4 Cell, 75Wh",Windows 11 bản quyền,,,"1 x USB 3.2 Gen 11 x USB 3.2 Gen 1 (Always On)1 x USB-C 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)1 x HDMI 2.11 x headphone / microphone combo jack (3.5mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSI Raider GE76 12UHS 480VN,17.990.000đ,24,Liên hệ,Intel® Core™ i9-12900HK,64GB(32GBx2)DDR5 4800MHz,2TB NVMe PCIe Gen4x4 SSD,NVIDIA GeForce RTX 3080 Ti 16GB GDDR6,,"17.3 inch UHD (3840 x 2160), 120Hz 100% Adobe",HD Webcam,,2.9 kg,"4Cell, 99.9Whr",Windows 11 bản quyền,,,,,,,,,,,,,,1 x Type-C (USB / DP / Thunderbolt™ 4)1 x Type-C USB3.2 Gen22 x Type-A USB3.2 Gen11 x Type-A USB3.2 Gen21 x (8K @ 60Hz / 4K @ 120Hz) HDMI1 x Mini-DisplayPort1 x Mic-in/Headphone-out Combo Jack,,,,,,,,,,,,,,,,,
MSI Raider GE76 12UHS 480VN,17.990.000đ,24,Liên hệ,Intel® Core™ i9-12900HK,64GB(32GBx2)DDR5 4800MHz,2TB NVMe PCIe Gen4x4 SSD,NVIDIA GeForce RTX 3080 Ti 16GB GDDR6,,"17.3 inch UHD (3840 x 2160), 120Hz 100% Adobe",HD Webcam,,2.9 kg,"4Cell, 99.9Whr",Windows 11 bản quyền,,,,,,,,,,,,,,1 x Type-C (USB / DP / Thunderbolt™ 4)1 x Type-C USB3.2 Gen22 x Type-A USB3.2 Gen11 x Type-A USB3.2 Gen21 x (8K @ 60Hz / 4K @ 120Hz) HDMI1 x Mini-DisplayPort1 x Mic-in/Headphone-out Combo Jack,,,,,,,,,,,,,,,,,
Asus ROG Flow Z13 GZ301ZC-LD110W,17.990.000đ,24,Liên hệ,"Intel® Core™ i7-12700H (3.50GHz up to 4.70GHz, 24MB Cache)",16GB(8GBx2) LPDDR5 on board (tối đa 16GB),512GB M.2 2230 NVMe™ PCIe® 4.0 SSD,NVIDIA® GeForce RTX™ 3050 4GB GDDR6,,"13.4-inch WUXGA (1920 x 1200) 16:10, 120Hz, IPS-level, 100% SRGB - Cảm ứng",,1 x ROG XG Mobile Interface1 x Thunderbolt™ 4 support DisplayPort™ / power delivery1 x USB 2.0 Type-A1 x USB 3.2 Gen 2 Type-C support DisplayPort™1 x 3.5mm Combo Audio Jack,1.18 kg,"4-cell, 56WHrs",Windows 11 bản quyền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asus ROG Flow Z13 GZ301ZC-LD110W,17.990.000đ,24,Liên hệ,"Intel® Core™ i7-12700H (3.50GHz up to 4.70GHz, 24MB Cache)",16GB(8GBx2) LPDDR5 on board (tối đa 16GB),512GB M.2 2230 NVMe™ PCIe® 4.0 SSD,NVIDIA® GeForce RTX™ 3050 4GB GDDR6,,"13.4-inch WUXGA (1920 x 1200) 16:10, 120Hz, IPS-level, 100% SRGB - Cảm ứng",,1 x ROG XG Mobile Interface1 x Thunderbolt™ 4 support DisplayPort™ / power delivery1 x USB 2.0 Type-A1 x USB 3.2 Gen 2 Type-C support DisplayPort™1 x 3.5mm Combo Audio Jack,1.18 kg,"4-cell, 56WHrs",Windows 11 bản quyền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dell Inspiron 16 Plus 7610,17.990.000đ,12,Liên hệ,Intel® Core™ i7-11800H Processor,16GB DDR4 3200MHz,SSD 1TB PCIe M.2 NVMe,Intel UHD Graphics,,"16 inch, 3K, anti-glare, non-touch, 100% sRGB, 300 nits, wide-viewing angle",,,2 kg,"3-Cell Battery, 56WHr (Integrated)",Windows 11 bản quyền,"720p at 30 fps HD camera, dual-array microphones",,,,2 USB 3.2 Gen 1 ports 1 Thunderbolt™ 4 port with DisplayPort™ and Power Delivery 1 Universal Audio Jack 1 HDMI 2.0 port 1 power-adapter port,,,,,,,,,,,,,,,,,,,,,,,,,,
Dell Inspiron 16 Plus 7610,17.990.000đ,12,Liên hệ,Intel® Core™ i7-11800H Processor,16GB DDR4 3200MHz,SSD 1TB PCIe M.2 NVMe,Intel UHD Graphics,,"16 inch, 3K, anti-glare, non-touch, 100% sRGB, 300 nits, wide-viewing angle",,,2 kg,"3-Cell Battery, 56WHr (Integrated)",Windows 11 bản quyền,"720p at 30 fps HD camera, dual-array microphones",,,,2 USB 3.2 Gen 1 ports 1 Thunderbolt™ 4 port with DisplayPort™ and Power Delivery 1 Universal Audio Jack 1 HDMI 2.0 port 1 power-adapter port,,,,,,,,,,,,,,,,,,,,,,,,,,
Asus Zenbook 14 Q409 ZA,17.990.000đ,12,Liên hệ,"Intel® Core i5-1240P (upto 4.4GHz, 12 lõi | 16 luồng, 12MB Cache)",8GB LPDDR5 bus 4800MHz,256GB PCIe® x2 SSD,Intel Iris Xe,,"14” 2.8K (2880x1800) 90Hz 100% DCI-P3 color gamut OLED Display, 600 nits",,,1.39kg,"4 Cell, 75 WHrs",Windows 11 bản quyền,3D IR HD camera,,,,"2 x USB-C with Thunderbolt 4, 1 x USB-A , 1 x microSD, 1 x HDMI, 1x jack 3.5mm",,,,,,,,,,,,,,,,,,,,,,,,,,
Asus Zenbook 14 Q409 ZA,17.990.000đ,12,Liên hệ,"Intel® Core i5-1240P (upto 4.4GHz, 12 lõi | 16 luồng, 12MB Cache)",8GB LPDDR5 bus 4800MHz,256GB PCIe® x2 SSD,Intel Iris Xe,,"14” 2.8K (2880x1800) 90Hz 100% DCI-P3 color gamut OLED Display, 600 nits",,,1.39kg,"4 Cell, 75 WHrs",Windows 11 bản quyền,3D IR HD camera,,,,"2 x USB-C with Thunderbolt 4, 1 x USB-A , 1 x microSD, 1 x HDMI, 1x jack 3.5mm",,,,,,,,,,,,,,,,,,,,,,,,,,
Dell Inspiron 16 Plus 7610,17.990.000đ,12,Liên hệ,Intel® Core™ i7-11800H,16GB DDR4 3200MHz,SSD 1TB PCIe M.2 NVMe,NVIDIA® GeForce RTX™ 3060 6GB GDDR6,,"16 inch, 3K, anti-glare, non-touch, 100% sRGB, 300 nits, wide-viewing angle",,,2 kg,"3-Cell Battery, 56WHr (Integrated)",Windows 11 bản quyền,"720p at 30 fps HD camera, dual-array microphones",,,,2 USB 3.2 Gen 1 ports 1 Thunderbolt™ 4 port with DisplayPort™ and Power Delivery 1 Universal Audio Jack 1 HDMI 2.0 port 1 power-adapter port,,,,,,,,,,,,,,,,,,,,,,,,,,
Dell Inspiron 16 Plus 7610,17.990.000đ,12,Liên hệ,Intel® Core™ i7-11800H,16GB DDR4 3200MHz,SSD 1TB PCIe M.2 NVMe,NVIDIA® GeForce RTX™ 3060 6GB GDDR6,,"16 inch, 3K, anti-glare, non-touch, 100% sRGB, 300 nits, wide-viewing angle",,,2 kg,"3-Cell Battery, 56WHr (Integrated)",Windows 11 bản quyền,"720p at 30 fps HD camera, dual-array microphones",,,,2 USB 3.2 Gen 1 ports 1 Thunderbolt™ 4 port with DisplayPort™ and Power Delivery 1 Universal Audio Jack 1 HDMI 2.0 port 1 power-adapter port,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo IdeaPad 5 Pro 14ACN6,17.990.000đ,36,Liên hệ,Ryzen 5-5600U,16GB DDR4 3200MHz,512GB SSD M.2 2242 PCIe 3.0x2 NVMe,AMD Radeon Graphics,,"14"" FHD 2.8K IPS 400nits Anti-glare, 90Hz, 100% sRGB",720p with Privacy Shutte,,1.38 kg,3 Cells 56 Whr,Windows 11 bản quyền,,,"1x USB 3.2 Gen 11x USB 3.2 Gen 1 (Always On)1x USB-C 3.2 Gen 1 (support data transfer and Power Delivery 3.0)1x USB-C 3.2 Gen 1 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)1x HDMI 1.4b1x Headphone / microphone combo jack (3.5mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo IdeaPad 5 Pro 14ACN6,17.990.000đ,36,Liên hệ,Ryzen 5-5600U,16GB DDR4 3200MHz,512GB SSD M.2 2242 PCIe 3.0x2 NVMe,AMD Radeon Graphics,,"14"" FHD 2.8K IPS 400nits Anti-glare, 90Hz, 100% sRGB",720p with Privacy Shutte,,1.38 kg,3 Cells 56 Whr,Windows 11 bản quyền,,,"1x USB 3.2 Gen 11x USB 3.2 Gen 1 (Always On)1x USB-C 3.2 Gen 1 (support data transfer and Power Delivery 3.0)1x USB-C 3.2 Gen 1 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)1x HDMI 1.4b1x Headphone / microphone combo jack (3.5mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dell Inspiron 13 5310,17.990.000đ,12,Liên hệ,"CPU: i5-11320H(up to 4.5GHz with Turbo Boost, 4 lõi | 8 luồng)",16GB DDR4 3200MHz,512GB M.2 NVMe™ PCIe® 3.0 SSD,,Không,"13.3’ FHD+, 100% sRGB, 300 nits",,* 1 x USB-A* 2 x USB-C with Thunderbolt 4* 1 x HDMI* 1 x jack 3.5mm.* 1 cổng nguồn,"1,28 kg",54WHrs,Windows 11 bản quyền,,,,,,,,,,,Intel® Iris® Xe Graphics,,,,,,,,,,,,,,,,,,,,
Dell Inspiron 13 5310,17.990.000đ,12,Liên hệ,"CPU: i5-11320H(up to 4.5GHz with Turbo Boost, 4 lõi | 8 luồng)",16GB DDR4 3200MHz,512GB M.2 NVMe™ PCIe® 3.0 SSD,,Không,"13.3’ FHD+, 100% sRGB, 300 nits",,* 1 x USB-A* 2 x USB-C with Thunderbolt 4* 1 x HDMI* 1 x jack 3.5mm.* 1 cổng nguồn,"1,28 kg",54WHrs,Windows 11 bản quyền,,,,,,,,,,,Intel® Iris® Xe Graphics,,,,,,,,,,,,,,,,,,,,
